date,season,HomeTeam,AwayTeam,gf,ga,home_rolling_xg,away_rolling_xg,home_rolling_xga,away_rolling_xga,home_rolling_points,away_rolling_points,home_rolling_poss,away_rolling_poss,home_rolling_sot_ratio,away_rolling_sot_ratio,xg_diff,xga_diff,outcome,over_2_5
2023-05-28,2023,Leicester,West Ham,2,1,1.7599999999999998,1.1400000000000001,2.1,1.98,0.6,1.2,42.6,42.6,0.5846428571428571,0.5147368421052632,0.6199999999999997,0.1200000000000001,0,1
2024-08-19,2025,Leicester,Tottenham,1,1,1.6199999999999999,2.06,2.08,1.9199999999999995,1.0,1.2,40.4,62.0,0.6061813186813186,0.4263841421736158,-0.44000000000000017,0.1600000000000006,1,0
2024-08-31,2025,Leicester,Aston Villa,1,2,0.7,1.4599999999999997,1.7400000000000002,1.9799999999999998,1.0,0.8,36.2,44.6,0.6272527472527473,0.29717703349282293,-0.7599999999999998,-0.23999999999999955,2,1
2024-09-21,2025,Leicester,Everton,1,1,0.9199999999999999,0.9600000000000002,1.6600000000000001,2.24,1.0,0.0,43.0,35.4,0.3828083028083028,0.2777777777777778,-0.04000000000000026,-0.5800000000000001,1,0
2024-10-05,2025,Leicester,Bournemouth,1,0,0.6399999999999999,1.7399999999999998,2.24,1.3599999999999999,0.4,1.4,44.2,41.6,0.38888888888888884,0.34789178829426504,-1.0999999999999999,0.8800000000000003,0,0
2024-10-25,2025,Leicester,Nott'm Forest,1,3,1.22,1.0399999999999998,2.4400000000000004,1.3,1.6,1.6,44.2,37.8,0.3441830065359477,0.4440151515151515,0.18000000000000016,1.1400000000000003,2,1
2024-11-23,2025,Leicester,Chelsea,1,2,1.3599999999999999,1.5,1.54,1.6199999999999999,1.4,1.2,54.8,55.0,0.3368092691622103,0.2737076648841354,-0.14000000000000012,-0.07999999999999985,2,1
2024-12-03,2025,Leicester,West Ham,3,1,1.02,1.22,1.72,2.14,0.2,1.4,49.6,44.8,0.3205627705627706,0.35878787878787877,-0.19999999999999996,-0.42000000000000015,0,1
2024-12-08,2025,Leicester,Brighton,2,2,1.2,1.4600000000000002,1.98,1.48,0.8,1.4,44.4,49.2,0.4523809523809524,0.3818648018648019,-0.26000000000000023,0.5,1,1
2024-12-22,2025,Leicester,Wolves,0,3,1.0799999999999998,1.06,2.68,1.48,0.8,0.6,42.6,51.4,0.34571428571428575,0.35429824561403506,0.019999999999999796,1.2000000000000002,2,1
2024-12-29,2025,Leicester,Man City,0,2,0.86,1.5599999999999998,2.28,1.3399999999999999,0.8,1.0,44.4,61.6,0.3988888888888889,0.3320375106564365,-0.6999999999999998,0.94,2,0
2025-01-15,2025,Leicester,Crystal Palace,0,2,0.6,1.4599999999999997,1.92,1.4,0.0,1.6,44.0,42.4,0.3434343434343434,0.4239676113360324,-0.8599999999999998,0.52,2,0
2025-01-18,2025,Leicester,Fulham,0,2,0.9,1.54,1.52,1.1800000000000002,0.0,1.2,47.2,58.2,0.3315295815295815,0.3446220446220446,-0.64,0.33999999999999986,2,0
2025-02-15,2025,Leicester,Arsenal,0,2,0.9200000000000002,1.12,1.7399999999999998,0.9600000000000002,0.6,2.2,45.6,53.8,0.31031746031746027,0.3738095238095238,-0.19999999999999996,0.7799999999999996,2,0
2025-02-21,2025,Leicester,Brentford,0,4,0.8800000000000001,1.64,1.7399999999999998,1.6600000000000001,0.6,1.4,45.6,46.8,0.276984126984127,0.35698412698412696,-0.7599999999999998,0.07999999999999963,2,1
2025-03-16,2025,Leicester,Man United,0,3,0.3,1.04,1.6800000000000002,1.8800000000000001,0.0,1.0,45.2,50.0,0.40388888888888885,0.4051960784313725,-0.74,-0.19999999999999996,2,1
2025-04-07,2025,Leicester,Newcastle,0,3,0.41999999999999993,1.2600000000000002,1.52,1.5,0.0,1.8,43.0,46.6,0.3695454545454545,0.23809523809523814,-0.8400000000000003,0.020000000000000018,2,1
2025-04-20,2025,Leicester,Liverpool,0,1,0.64,2.08,2.3600000000000003,0.72,0.2,2.4,44.8,64.6,0.3916883116883117,0.2894699418228831,-1.44,1.6400000000000003,2,0
2025-05-03,2025,Leicester,Southampton,2,0,0.7,0.6399999999999999,2.7399999999999998,1.8199999999999998,0.2,0.4,42.6,43.0,0.1657142857142857,0.31285714285714283,0.06000000000000005,0.9199999999999999,0,0
2025-05-18,2025,Leicester,Ipswich,2,0,1.08,0.6200000000000001,2.0200000000000005,1.8,1.0,0.4,44.2,33.2,0.2857142857142857,0.21759906759906764,0.45999999999999996,0.22000000000000042,0,0
2020-10-24,2021,Liverpool,Sheffield United,2,1,2.38,1.0399999999999998,1.28,1.14,2.0,0.2,60.6,39.6,0.3587590187590187,0.2571428571428571,1.34,0.14000000000000012,0,1
2020-10-31,2021,Liverpool,West Ham,2,1,2.3,1.72,1.54,0.9800000000000001,2.0,1.6,63.2,37.4,0.37758254817078346,0.33582417582417584,0.5799999999999998,0.5599999999999999,0,1
2020-11-22,2021,Liverpool,Leicester,3,0,1.92,1.3599999999999999,1.44,1.26,1.6,1.8,61.4,49.0,0.3902809608691961,0.33813131313131317,0.56,0.17999999999999994,0,1
2020-12-06,2021,Liverpool,Wolves,4,0,1.7,1.22,1.44,1.1,2.2,1.6,59.2,49.8,0.3616013071895425,0.3350757575757576,0.48,0.33999999999999986,0,1
2020-12-16,2021,Liverpool,Tottenham,2,1,1.5,0.8,1.44,1.04,1.8,2.2,59.2,43.8,0.4027777777777778,0.3983458646616541,0.7,0.3999999999999999,0,1
2020-12-27,2021,Liverpool,West Brom,1,1,1.34,0.5800000000000001,1.12,1.98,2.2,0.8,66.6,41.8,0.49607843137254903,0.4456309703368527,0.76,-0.8599999999999999,1,0
2021-01-17,2021,Liverpool,Man United,0,0,1.58,2.02,0.58,1.1,1.6,2.6,70.8,51.0,0.3374331550802139,0.44401554001554,-0.43999999999999995,-0.5200000000000001,1,0
2021-01-21,2021,Liverpool,Burnley,0,1,1.6199999999999999,1.1199999999999999,0.58,1.4,1.2,1.2,68.8,43.2,0.24331550802139038,0.32571428571428573,0.5,-0.82,2,0
2021-02-03,2021,Liverpool,Brighton,0,1,1.7600000000000002,1.44,0.7,0.96,1.4,1.6,64.0,43.2,0.26293183940242765,0.24714285714285716,0.3200000000000003,-0.26,2,0
2021-02-07,2021,Liverpool,Man City,1,4,1.6600000000000001,1.8800000000000001,0.8800000000000001,0.3,1.4,3.0,63.4,73.2,0.2693489517018929,0.42165242165242167,-0.21999999999999997,0.5800000000000001,2,1
2021-02-20,2021,Liverpool,Everton,0,2,1.6800000000000002,1.04,1.52,1.6600000000000001,1.2,0.8,59.6,43.0,0.30008658008658007,0.465021645021645,0.6400000000000001,-0.14000000000000012,2,0
2021-03-04,2021,Liverpool,Chelsea,0,1,1.6,1.54,1.8,0.5599999999999999,0.6,2.2,62.4,63.4,0.3086580086580087,0.21055555555555552,0.06000000000000005,1.2400000000000002,2,0
2021-03-07,2021,Liverpool,Fulham,0,1,1.46,1.2599999999999998,1.7400000000000002,0.76,0.6,1.6,60.6,57.4,0.3190476190476191,0.2962121212121212,0.20000000000000018,0.9800000000000002,2,0
2021-04-10,2021,Liverpool,Aston Villa,2,1,1.44,1.14,0.8399999999999999,1.36,1.8,1.0,57.6,55.0,0.32023809523809527,0.23436507936507933,0.30000000000000004,-0.5200000000000002,0,1
2021-04-24,2021,Liverpool,Newcastle,1,1,1.58,1.6800000000000002,1.06,1.6800000000000002,2.0,1.6,55.6,40.8,0.3609761295822677,0.32621212121212123,-0.10000000000000009,-0.6200000000000001,1,0
2021-05-08,2021,Liverpool,Southampton,2,0,1.8799999999999997,1.2,1.0,1.72,2.2,0.8,56.6,48.0,0.4052943114004496,0.4017094017094017,0.6799999999999997,-0.72,0,0
2021-05-23,2021,Liverpool,Crystal Palace,2,0,2.2600000000000002,1.4600000000000002,1.16,1.36,2.6,1.2,60.8,39.4,0.33780396074513724,0.3946445824706694,0.8,-0.20000000000000018,0,0
2021-08-21,2022,Liverpool,Burnley,2,0,2.0800000000000005,1.2399999999999998,1.14,1.3199999999999998,3.0,0.6,60.2,43.0,0.2860609668968802,0.28428571428571425,0.8400000000000007,-0.17999999999999994,0,0
2021-08-28,2022,Liverpool,Chelsea,1,1,2.08,2.4,0.9400000000000001,0.6000000000000001,3.0,1.8,63.8,64.6,0.25120257909731597,0.30323706613752377,-0.31999999999999984,0.33999999999999997,1,0
2021-09-18,2022,Liverpool,Crystal Palace,3,0,2.54,0.9,0.9400000000000001,0.9199999999999999,2.6,1.0,61.0,47.4,0.2805559793202814,0.34688141923436044,1.6400000000000001,0.02000000000000013,0,1
2021-10-03,2022,Liverpool,Man City,2,2,3.08,2.5,1.08,0.3,2.2,2.6,62.4,66.2,0.3072665056360709,0.24650000000000002,0.5800000000000001,0.78,1,1
2021-10-30,2022,Liverpool,Brighton,2,2,2.6999999999999997,1.1400000000000001,1.2,1.6799999999999997,2.2,1.2,62.4,52.0,0.410921052631579,0.33520923520923523,1.5599999999999996,-0.47999999999999976,1,1
2021-11-20,2022,Liverpool,Arsenal,4,0,2.06,1.42,1.06,1.0,1.6,2.2,62.6,49.0,0.3737781954887218,0.3848128995187819,0.6400000000000001,0.06000000000000005,0,1
2021-11-27,2022,Liverpool,Southampton,4,0,2.7399999999999998,1.3800000000000001,0.9,0.6,2.0,2.0,65.2,57.0,0.36851503759398496,0.23426212590299275,1.3599999999999997,0.30000000000000004,0,1
2021-12-11,2022,Liverpool,Aston Villa,1,0,2.7,0.9399999999999998,0.6399999999999999,0.82,2.4,1.8,65.6,39.0,0.35179566563467496,0.34217338217338217,1.7600000000000002,-0.18000000000000005,0,0
2021-12-16,2022,Liverpool,Newcastle,3,1,2.9,0.9800000000000002,0.4800000000000001,1.56,3.0,1.0,64.2,44.0,0.3314009287925697,0.2727815916603102,1.9199999999999997,-1.08,0,1
2022-01-16,2022,Liverpool,Brentford,3,0,1.92,0.76,1.02,0.9199999999999999,1.6,1.2,60.2,46.8,0.32833714721586577,0.43070512820512813,1.16,0.10000000000000009,0,1
2022-02-10,2022,Liverpool,Leicester,2,0,1.86,1.6600000000000001,1.5,2.2199999999999998,1.6,1.4,58.0,41.0,0.4052706552706553,0.3857142857142857,0.19999999999999996,-0.7199999999999998,0,0
2022-02-19,2022,Liverpool,Norwich,3,1,1.8800000000000001,0.64,1.22,2.04,2.6,1.4,60.2,34.2,0.4752706552706553,0.3007142857142857,1.2400000000000002,-0.8200000000000001,0,1
2022-02-23,2022,Liverpool,Leeds,6,0,2.3400000000000003,1.36,1.1,1.9600000000000002,3.0,0.8,64.8,57.2,0.40354651733962077,0.2795940170940171,0.9800000000000002,-0.8600000000000001,0,1
2022-03-05,2022,Liverpool,West Ham,1,0,2.98,0.9199999999999999,1.0,1.02,3.0,1.6,63.8,47.6,0.4215359353290388,0.26886169386169384,2.06,-0.020000000000000018,0,0
2022-04-02,2022,Liverpool,Watford,2,0,2.98,1.06,0.62,1.4,3.0,0.8,59.8,38.8,0.36880043553471553,0.28380341880341875,1.92,-0.7799999999999999,0,0
2022-04-19,2022,Liverpool,Man United,4,0,1.78,1.02,0.8400000000000001,1.3800000000000001,2.6,1.4,57.0,51.2,0.3606248240923164,0.44757575757575757,0.76,-0.54,0,1
2022-04-24,2022,Liverpool,Everton,2,0,1.7,1.2,0.6,1.16,2.6,1.4,57.6,40.4,0.38659885006634237,0.2578754578754579,0.5,-0.5599999999999999,0,0
2022-05-07,2022,Liverpool,Tottenham,1,1,1.9,1.3,0.52,0.82,2.6,2.0,67.0,50.6,0.35359231411862996,0.2617592933382407,0.5999999999999999,-0.29999999999999993,1,0
2022-05-22,2022,Liverpool,Wolves,3,1,1.6800000000000002,0.9400000000000001,0.6,1.8199999999999998,2.6,0.4,68.0,50.4,0.25554070112893645,0.2880977845683728,0.7400000000000001,-1.2199999999999998,0,1
2022-08-15,2023,Liverpool,Crystal Palace,1,1,1.6600000000000001,1.2999999999999998,0.9800000000000001,0.78,2.2,1.4,64.8,54.0,0.23058423996557878,0.4185714285714286,0.3600000000000003,0.20000000000000007,1,0
2022-08-27,2023,Liverpool,Bournemouth,9,0,1.7,0.3333333333333333,1.08,1.2333333333333334,1.6,1.0,68.4,37.0,0.23664484602618482,0.3095238095238095,1.3666666666666667,-0.15333333333333332,0,1
2022-08-31,2023,Liverpool,Newcastle,2,1,2.1,1.4400000000000002,1.12,1.2400000000000002,1.6,1.8,68.2,49.8,0.3212939688332024,0.4115942028985507,0.6599999999999999,-0.1200000000000001,0,1
2022-10-01,2023,Liverpool,Brighton,3,3,2.04,1.8399999999999999,1.1,0.9800000000000001,1.6,2.0,68.8,52.4,0.3402117826535649,0.316037296037296,0.20000000000000018,0.12,1,1
2022-10-16,2023,Liverpool,Man City,1,0,1.9,2.42,1.36,0.6599999999999999,1.6,2.6,62.6,64.4,0.41638825324180023,0.41292947248829603,-0.52,0.7000000000000002,0,0
2022-10-19,2023,Liverpool,West Ham,1,0,1.6600000000000001,1.4200000000000002,1.5,0.64,1.6,1.4,56.2,46.0,0.32084169453734673,0.3321984126984127,0.24,0.86,0,0
2022-10-29,2023,Liverpool,Leeds,1,2,1.6,1.2200000000000002,1.7399999999999998,1.28,1.4,0.2,55.4,49.6,0.35607226107226114,0.26666666666666666,0.3799999999999999,0.45999999999999974,2,1
2022-11-12,2023,Liverpool,Southampton,3,1,1.6600000000000001,1.04,1.52,1.1,1.8,1.0,57.4,47.4,0.370955710955711,0.40630952380952384,0.6200000000000001,0.41999999999999993,0,1
2022-12-30,2023,Liverpool,Leicester,2,1,1.8200000000000003,1.24,1.48,1.52,1.8,1.8,61.6,46.6,0.4823834498834499,0.5077272727272728,0.5800000000000003,-0.040000000000000036,0,1
2023-01-21,2023,Liverpool,Chelsea,0,0,1.7400000000000002,1.34,1.4,1.12,1.8,1.4,56.0,58.4,0.3826190476190477,0.34047619047619043,0.40000000000000013,0.2799999999999998,1,0
2023-02-13,2023,Liverpool,Everton,2,0,1.46,1.0,1.6199999999999999,1.6400000000000001,0.8,0.8,55.0,44.8,0.23496753246753252,0.38,0.45999999999999996,-0.02000000000000024,0,0
2023-03-01,2023,Liverpool,Wolves,2,0,1.6599999999999997,1.1400000000000001,1.3399999999999999,1.46,1.6,1.4,58.2,52.4,0.3125407925407926,0.2248484848484848,0.5199999999999996,-0.1200000000000001,0,0
2023-03-05,2023,Liverpool,Man United,7,0,1.9,1.98,1.1800000000000002,1.6800000000000002,2.0,2.0,60.0,56.8,0.35254079254079257,0.3973193473193473,-0.08000000000000007,-0.5,0,1
2023-04-09,2023,Liverpool,Arsenal,2,2,1.54,2.44,1.52,0.96,1.4,3.0,53.6,67.0,0.37603174603174605,0.35139784946236563,-0.8999999999999999,0.56,1,1
2023-04-22,2023,Liverpool,Nott'm Forest,3,2,1.78,0.68,1.7600000000000002,1.9000000000000004,1.0,0.2,56.8,35.2,0.3748351648351649,0.2844042232277526,1.1,-0.14000000000000012,0,1
2023-04-30,2023,Liverpool,Tottenham,4,3,2.32,1.58,1.3399999999999999,1.86,2.2,1.0,67.0,47.6,0.348962148962149,0.26565656565656565,0.7399999999999998,-0.5200000000000002,0,1
2023-05-03,2023,Liverpool,Fulham,1,0,2.7,0.9,1.3,1.36,2.6,1.2,70.2,53.4,0.3177933177933178,0.2375,1.8000000000000003,-0.06000000000000005,0,0
2023-05-06,2023,Liverpool,Brentford,1,0,2.2800000000000002,1.8200000000000003,1.2,1.1199999999999999,3.0,1.4,69.8,46.6,0.2863647463647464,0.3453571428571428,0.45999999999999996,0.08000000000000007,0,0
2023-05-20,2023,Liverpool,Aston Villa,1,1,2.06,1.1599999999999997,0.8600000000000001,1.24,3.0,1.4,63.2,52.0,0.25228354978354983,0.2375,0.9000000000000004,-0.3799999999999999,1,0
2023-08-19,2024,Liverpool,Bournemouth,3,1,2.08,0.86,1.02,1.26,1.8,0.2,58.0,48.2,0.2978846153846154,0.26,1.2200000000000002,-0.24,0,1
2023-09-03,2024,Liverpool,Aston Villa,3,0,1.98,2.2600000000000002,1.56,1.3399999999999999,1.8,2.0,55.0,45.2,0.3296068376068376,0.4533333333333333,-0.28000000000000025,0.2200000000000002,0,1
2023-09-24,2024,Liverpool,West Ham,3,1,2.04,1.56,1.2,2.06,2.6,2.0,53.6,35.6,0.2858323278029161,0.3992424242424243,0.48,-0.8600000000000001,0,1
2023-10-21,2024,Liverpool,Everton,2,0,2.3200000000000003,2.0,1.3800000000000001,0.9600000000000003,2.0,1.4,56.2,47.6,0.27952219349278173,0.2654492753623188,0.3200000000000003,0.4199999999999998,0,0
2023-10-29,2024,Liverpool,Nott'm Forest,3,0,2.2600000000000002,1.22,1.2600000000000002,1.1800000000000002,2.0,0.8,59.0,47.0,0.27246336996336995,0.29718671679197994,1.0400000000000003,0.08000000000000007,0,1
2023-11-12,2024,Liverpool,Brentford,3,0,2.3200000000000003,1.86,1.1600000000000001,1.34,1.6,2.0,62.4,47.0,0.27901098901098903,0.3589968003011481,0.4600000000000002,-0.17999999999999994,0,1
2023-12-03,2024,Liverpool,Fulham,4,3,2.0599999999999996,1.3,0.8400000000000001,1.6,2.2,0.8,64.2,45.6,0.35883753501400567,0.37333333333333335,0.7599999999999996,-0.76,0,1
2023-12-17,2024,Liverpool,Man United,0,0,1.4600000000000002,2.02,1.36,1.64,2.6,1.8,62.2,53.6,0.4201928463693171,0.2425925925925926,-0.5599999999999998,-0.2799999999999998,1,0
2023-12-23,2024,Liverpool,Arsenal,1,1,1.58,2.06,1.2,0.72,2.2,2.4,64.2,59.2,0.34960461107519936,0.30629055917385434,-0.48,0.48,1,0
2024-01-01,2024,Liverpool,Newcastle,4,2,1.6,2.1000000000000005,1.0,2.46,2.2,0.6,67.8,60.6,0.33371392281609,0.26911680911680913,-0.5000000000000004,-1.46,0,1
2024-01-31,2024,Liverpool,Chelsea,4,1,2.72,2.2800000000000002,0.86,1.18,2.2,2.4,61.8,62.4,0.3734758275779948,0.33833333333333326,0.43999999999999995,-0.31999999999999995,0,1
2024-02-10,2024,Liverpool,Burnley,3,1,2.7199999999999998,1.26,1.3800000000000001,1.8199999999999998,2.4,0.4,59.2,35.4,0.39655945419103317,0.36047008547008547,1.4599999999999997,-0.4399999999999997,0,1
2024-02-21,2024,Liverpool,Luton,4,1,2.0799999999999996,2.0,1.6800000000000002,1.78,2.4,1.0,59.8,55.8,0.402962962962963,0.3787863598389914,0.07999999999999963,-0.09999999999999987,0,1
2024-03-10,2024,Liverpool,Man City,1,1,2.26,2.2800000000000002,1.6600000000000001,0.6399999999999999,2.4,2.6,63.6,69.4,0.30541274817136893,0.28309627114380936,-0.020000000000000462,1.0200000000000002,1,0
2024-03-31,2024,Liverpool,Brighton,2,1,2.7199999999999998,1.44,1.28,0.9,2.6,1.4,62.8,64.8,0.3409683037269245,0.342536231884058,1.2799999999999998,0.38,0,1
2024-04-04,2024,Liverpool,Sheffield United,3,1,2.7199999999999998,0.9,1.1199999999999999,2.2199999999999998,2.6,0.4,59.8,27.2,0.3143016370602578,0.3384615384615385,1.8199999999999998,-1.0999999999999999,0,1
2024-04-14,2024,Liverpool,Crystal Palace,0,1,2.58,1.0999999999999996,0.8800000000000001,1.32,2.2,0.4,64.2,37.4,0.22449320794148386,0.3957142857142857,1.4800000000000004,-0.43999999999999995,2,0
2024-05-05,2024,Liverpool,Tottenham,4,2,2.2199999999999998,1.44,1.08,1.8,1.0,0.8,67.4,65.4,0.31007591442374055,0.22611970073270388,0.7799999999999998,-0.72,0,1
2024-05-19,2024,Liverpool,Wolves,2,0,1.9600000000000002,0.7600000000000001,1.4,2.0,1.6,0.6,61.8,54.2,0.4140124223602485,0.4645421245421245,1.2000000000000002,-0.6000000000000001,0,0
2024-08-25,2025,Liverpool,Brentford,2,0,2.76,1.06,1.2,1.48,2.2,1.4,60.6,51.6,0.380920634920635,0.420981240981241,1.6999999999999997,-0.28,0,0
2024-09-14,2025,Liverpool,Nott'm Forest,0,1,2.62,1.5399999999999998,1.2,0.9600000000000003,2.6,1.6,59.4,40.4,0.3665337586390218,0.38635093167701867,1.0800000000000003,0.23999999999999966,2,0
2024-09-21,2025,Liverpool,Bournemouth,3,0,2.46,1.9400000000000002,0.6599999999999999,1.32,2.4,1.0,61.2,42.4,0.33796233006759324,0.3060126148361442,0.5199999999999998,-0.6600000000000001,0,1
2024-10-20,2025,Liverpool,Chelsea,2,1,1.7200000000000002,2.38,0.82,1.02,2.4,2.2,59.2,56.2,0.4134009265588213,0.3951814851814851,-0.6599999999999997,-0.20000000000000007,0,1
2024-11-02,2025,Liverpool,Brighton,2,1,1.72,1.2600000000000002,0.8400000000000001,2.04,2.6,1.6,55.8,52.2,0.47631578947368425,0.3454089769879244,0.45999999999999974,-1.2,0,1
2024-11-09,2025,Liverpool,Aston Villa,2,0,1.6400000000000001,1.2999999999999998,0.82,1.2599999999999998,2.6,1.2,54.0,52.6,0.45,0.28088023088023084,0.3400000000000003,-0.43999999999999984,0,0
2024-12-01,2025,Liverpool,Man City,2,0,1.8800000000000001,2.06,1.08,1.5599999999999998,2.6,1.2,54.2,63.2,0.4372405372405373,0.2951954325867369,-0.17999999999999994,-0.47999999999999976,0,0
2024-12-14,2025,Liverpool,Fulham,2,2,2.4,1.12,1.28,1.3599999999999999,2.6,1.6,55.0,49.8,0.3814398836457661,0.494733893557423,1.2799999999999998,-0.07999999999999985,1,1
2024-12-26,2025,Liverpool,Leicester,3,1,3.22,1.02,1.3400000000000003,2.3600000000000003,2.2,0.8,54.6,46.0,0.35167797888386126,0.43460317460317455,2.2,-1.02,0,1
2025-01-05,2025,Liverpool,Man United,2,2,2.94,1.4200000000000002,1.06,1.2200000000000002,2.2,0.6,57.8,56.0,0.3960326953748007,0.26039422356557906,1.5199999999999998,-0.16000000000000014,1,1
2025-01-25,2025,Liverpool,Ipswich,4,1,2.6399999999999997,0.82,0.54,2.0,2.2,0.8,61.0,32.6,0.3428387405504111,0.4116666666666666,1.8199999999999998,-1.46,0,1
2025-02-16,2025,Liverpool,Wolves,2,1,2.1,1.2400000000000002,0.82,1.7400000000000002,2.2,0.6,62.8,44.0,0.37041715628672156,0.4873931623931623,0.8599999999999999,-0.9200000000000003,0,1
2025-02-26,2025,Liverpool,Newcastle,2,0,1.6,1.5800000000000003,1.06,1.6,2.2,1.2,49.2,49.6,0.37973856209150336,0.3550990675990676,0.019999999999999796,-0.54,0,0
2025-03-08,2025,Liverpool,Southampton,3,1,1.44,0.6599999999999999,0.78,2.44,2.2,0.6,51.2,46.0,0.36307189542483664,0.3354256854256854,0.78,-1.66,0,1
2025-04-02,2025,Liverpool,Everton,1,0,2.1,1.2400000000000002,0.66,1.0000000000000002,2.6,1.4,52.8,43.2,0.2682001005530418,0.48760128760128757,0.8599999999999999,-0.3400000000000002,0,0
2025-04-13,2025,Liverpool,West Ham,2,1,1.86,0.96,0.5599999999999999,1.2200000000000002,2.4,1.0,60.4,53.8,0.30946994182288307,0.2811111111111111,0.9000000000000001,-0.6600000000000003,0,1
2025-04-27,2025,Liverpool,Tottenham,5,1,2.2399999999999998,1.6000000000000003,0.74,1.1799999999999997,2.4,0.6,64.0,55.0,0.29661279896574017,0.35151515151515156,0.6399999999999995,-0.4399999999999997,0,1
2025-05-11,2025,Liverpool,Arsenal,2,2,1.8,1.56,1.2,0.8200000000000001,1.8,1.2,60.2,65.0,0.3072207792207793,0.2865384615384615,0.24,0.3799999999999999,1,1
2025-05-25,2025,Liverpool,Crystal Palace,1,1,2.0599999999999996,1.8799999999999997,1.7400000000000002,0.9399999999999998,1.4,1.8,55.8,39.0,0.2684906204906205,0.29550397733464095,0.17999999999999994,0.8000000000000004,1,0
2023-09-23,2024,Luton,Wolves,1,1,1.1,1.4400000000000002,2.05,2.06,0.0,0.6,31.25,48.2,0.17228084415584416,0.2540678524374177,-0.3400000000000001,-0.010000000000000231,1,0
2023-10-03,2024,Luton,Burnley,1,2,1.1800000000000002,0.8400000000000001,1.54,1.9,0.8,0.2,37.0,53.2,0.1638480671375408,0.27111111111111114,0.3400000000000001,-0.3599999999999999,2,1
2023-10-07,2024,Luton,Tottenham,0,1,1.3599999999999999,2.0,1.3199999999999998,1.1600000000000001,0.8,2.6,40.2,59.2,0.16788847117794486,0.3903684550743375,-0.6400000000000001,0.1599999999999997,2,0
2023-11-05,2024,Luton,Liverpool,1,1,1.04,2.4,2.2199999999999998,1.22,0.8,2.0,37.8,60.4,0.1901098901098901,0.2861538461538462,-1.3599999999999999,0.9999999999999998,1,0
2023-11-25,2024,Luton,Crystal Palace,2,1,0.8400000000000001,1.22,2.38,1.42,0.4,0.8,34.0,43.6,0.3284432234432234,0.33144796380090497,-0.3799999999999999,0.96,0,1
2023-12-05,2024,Luton,Arsenal,3,4,0.56,1.92,2.3600000000000003,0.62,0.8,2.4,32.8,61.6,0.33714285714285713,0.3057769423558897,-1.3599999999999999,1.7400000000000002,2,1
2023-12-10,2024,Luton,Man City,1,2,0.56,1.8599999999999999,2.3400000000000003,1.44,0.8,1.2,33.6,57.6,0.4419047619047619,0.5143207282913165,-1.2999999999999998,0.9000000000000004,2,1
2023-12-23,2024,Luton,Newcastle,1,0,0.45999999999999996,2.3,2.14,1.6800000000000002,0.6,1.8,35.2,57.6,0.41690476190476194,0.2946867946867947,-1.8399999999999999,0.45999999999999996,0,0
2023-12-30,2024,Luton,Chelsea,2,3,0.6,2.02,2.14,1.6199999999999999,1.2,1.2,37.0,67.0,0.3910714285714285,0.27615384615384614,-1.42,0.5200000000000002,2,1
2024-01-30,2024,Luton,Brighton,4,0,1.1,1.6800000000000002,1.6,1.54,1.4,1.2,46.4,60.2,0.3805952380952381,0.33496503496503494,-0.5800000000000001,0.06000000000000005,0,1
2024-02-10,2024,Luton,Sheffield United,1,3,1.8599999999999999,1.48,1.64,1.6800000000000002,1.6,0.2,49.6,42.4,0.446984126984127,0.3792063492063492,0.3799999999999999,-0.04000000000000026,2,1
2024-02-18,2024,Luton,Man United,1,2,2.1,1.48,1.4999999999999998,1.56,1.0,2.0,54.6,47.0,0.4224227234753551,0.3627917833800187,0.6200000000000001,-0.060000000000000275,2,1
2024-03-02,2024,Luton,Aston Villa,2,3,2.0,2.2199999999999998,2.2199999999999998,1.9799999999999998,0.8,1.8,51.6,57.2,0.35735778841042,0.4151656314699793,-0.21999999999999975,0.24,2,1
2024-03-16,2024,Luton,Nott'm Forest,1,1,1.46,1.72,2.62,1.4000000000000001,0.2,0.6,47.2,39.6,0.2935064935064935,0.3292532613585245,-0.26,1.22,1,0
2024-04-06,2024,Luton,Bournemouth,2,1,0.8400000000000001,1.8199999999999998,2.12,1.1800000000000002,0.4,2.6,44.8,50.4,0.3557142857142857,0.3877859237536657,-0.9799999999999998,0.94,0,1
2024-04-20,2024,Luton,Brentford,1,5,0.6799999999999999,1.48,2.04,1.3599999999999999,0.8,1.2,42.8,41.0,0.4004511278195489,0.40948028673835124,-0.8,0.6800000000000002,2,1
2024-05-03,2024,Luton,Everton,1,1,0.7,0.9400000000000002,1.92,1.5000000000000002,0.6,2.4,43.8,38.8,0.4680701754385964,0.2903968253968254,-0.2400000000000002,0.4199999999999997,1,0
2024-05-19,2024,Luton,Fulham,2,4,0.5599999999999999,1.3000000000000003,2.62,1.34,0.2,1.0,43.0,43.4,0.43888888888888883,0.47888888888888886,-0.7400000000000003,1.28,2,1
2020-10-17,2021,Man City,Arsenal,1,0,1.3333333333333333,1.225,1.9666666666666668,1.25,1.3333333333333333,2.25,62.0,53.5,0.3237876254180602,0.5991300366300366,0.10833333333333317,0.7166666666666668,0,0
2020-11-08,2021,Man City,Liverpool,1,1,1.2000000000000002,2.2199999999999998,1.4,1.42,1.6,2.0,62.6,65.4,0.34811872909699,0.42202699261522786,-1.0199999999999996,-0.020000000000000018,1,0
